# proteinId	labelId
ENSMODP00000045581	phylogeny
ENSMODP00000045581	macro-synteny
ENSCMIP00000044580	phylogeny
ENSCMIP00000044580	macro-synteny
ENSTNIP00000013891	phylogeny
ENSTNIP00000013891	macro-synteny
ENSGACP00000017218	phylogeny
ENSGACP00000017218	macro-synteny
ENSDARP00000032706	phylogeny
ENSDARP00000032706	macro-synteny
ENSLOCP00000015214	phylogeny
ENSLOCP00000015214	macro-synteny
ENSGALP00010014486	phylogeny
ENSGALP00010014486	macro-synteny
ENSMGAP00000003232	phylogeny
ENSMGAP00000003232	macro-synteny
ENSTGUP00000005923	phylogeny
ENSTGUP00000005923	macro-synteny
ENSACAP00000022213	phylogeny
ENSACAP00000022213	macro-synteny
ENSCAFP00845028213	phylogeny
ENSCAFP00845028213	macro-synteny
ENSP00000283141	phylogeny
ENSP00000283141	macro-synteny
ENSMUSP00000115127	phylogeny
ENSMUSP00000115127	macro-synteny
ENSMODP00000038459	phylogeny
ENSMODP00000038459	macro-synteny
ENSCMIP00000029230	phylogeny
ENSCMIP00000029230	macro-synteny
ENSLOCP00000016185	phylogeny
ENSLOCP00000016185	macro-synteny
ENSCMIP00000029235	phylogeny
ENSCMIP00000029235	macro-synteny
ENSACAP00000003892	phylogeny
ENSACAP00000003892	macro-synteny
ENSCAFP00845021526	phylogeny
ENSCAFP00845021526	macro-synteny
ENSP00000350162	phylogeny
ENSP00000350162	macro-synteny
ENSMUSP00000079909	phylogeny
ENSMUSP00000079909	macro-synteny
ENSMODP00000052423	phylogeny
ENSMODP00000052423	macro-synteny
ENSGALP00010036678	phylogeny
ENSGALP00010036678	macro-synteny
ENSMGAP00000020905	phylogeny
ENSMGAP00000020905	macro-synteny
ENSTGUP00000017912	phylogeny
ENSTGUP00000017912	macro-synteny
ENSLOCP00000003910	phylogeny
ENSLOCP00000003910	macro-synteny
ENSDARP00000114083	phylogeny
ENSDARP00000114083	macro-synteny
ENSLOCP00000003930	phylogeny
ENSLOCP00000003930	macro-synteny
ENSCMIP00000036644	phylogeny
ENSCMIP00000036644	macro-synteny
ENSORLP00000040642	phylogeny
ENSORLP00000040642	macro-synteny
ENSGALP00010019889	phylogeny
ENSGALP00010019889	macro-synteny
ENSTGUP00000000909	phylogeny
ENSTGUP00000000909	macro-synteny
ENSMGAP00000020480	phylogeny
ENSMGAP00000020480	macro-synteny
ENSACAP00000017344	phylogeny
ENSACAP00000017344	macro-synteny
ENSCAFP00845021712	phylogeny
ENSCAFP00845021712	macro-synteny
ENSP00000304405	phylogeny
ENSP00000304405	macro-synteny
ENSP00000488945	phylogeny
ENSP00000488945	macro-synteny
ENSMUSP00000138399	phylogeny
ENSMUSP00000138399	macro-synteny
ENSMODP00000020165	phylogeny
ENSMODP00000020165	macro-synteny
ENSLOCP00000005280	phylogeny
ENSLOCP00000005280	macro-synteny
ENSORLP00000003123	phylogeny
ENSORLP00000003123	macro-synteny
ENSGACP00000004209	phylogeny
ENSGACP00000004209	macro-synteny
ENSTNIP00000020722	phylogeny
ENSTNIP00000020722	macro-synteny
ENSDARP00000134461	phylogeny
ENSDARP00000134461	macro-synteny
ENSCMIP00000039268	phylogeny
ENSCMIP00000039268	macro-synteny
ENSGALP00010005740	phylogeny
ENSGALP00010005740	macro-synteny
ENSACAP00000024992	phylogeny
ENSACAP00000024992	macro-synteny
ENSP00000358635	phylogeny
ENSP00000358635	macro-synteny
ENSMUSP00000133649	phylogeny
ENSMUSP00000133649	macro-synteny
ENSCAFP00845018844	phylogeny
ENSCAFP00845018844	macro-synteny
ENSP00000506859	phylogeny
ENSP00000506859	macro-synteny
ENSMGAP00000018471	phylogeny
ENSMGAP00000018471	macro-synteny
ENSTGUP00000012847	phylogeny
ENSTGUP00000012847	macro-synteny
ENSMODP00000036858	phylogeny
ENSMODP00000036858	macro-synteny
ENSMODP00000041537	phylogeny
ENSMODP00000041537	macro-synteny
ENSLOCP00000020915	phylogeny
ENSLOCP00000020915	macro-synteny
ENSORLP00000018607	phylogeny
ENSORLP00000018607	macro-synteny
ENSGACP00000012075	phylogeny
ENSGACP00000012075	macro-synteny
ENSTNIP00000020437	phylogeny
ENSTNIP00000020437	macro-synteny
ENSDARP00000127882	phylogeny
ENSDARP00000127882	macro-synteny
ENSDARP00000058778	phylogeny
ENSDARP00000058778	macro-synteny
ENSORLP00000041903	phylogeny
ENSORLP00000041903	macro-synteny
ENSGACP00000015431	phylogeny
ENSGACP00000015431	macro-synteny
ENSTNIP00000005384	phylogeny
ENSTNIP00000005384	macro-synteny
ENSCMIP00000028548	phylogeny
ENSCMIP00000028548	macro-synteny
ENSGALP00010032031	phylogeny
ENSGALP00010032031	macro-synteny
ENSMGAP00000027572	phylogeny
ENSMGAP00000027572	macro-synteny
ENSTGUP00000026030	phylogeny
ENSTGUP00000026030	macro-synteny
ENSACAP00000015591	phylogeny
ENSACAP00000015591	macro-synteny
ENSCMIP00000028668	phylogeny
ENSCMIP00000028668	macro-synteny
ENSORLP00000043479	phylogeny
ENSORLP00000043479	macro-synteny
ENSTNIP00000020063	phylogeny
ENSTNIP00000020063	macro-synteny
ENSGACP00000006387	phylogeny
ENSGACP00000006387	macro-synteny
ENSDARP00000087453	phylogeny
ENSDARP00000087453	macro-synteny
ENSLOCP00000009135	phylogeny
ENSLOCP00000009135	macro-synteny
ENSDARP00000123505	phylogeny
ENSDARP00000123505	macro-synteny
ENSORLP00000034904	phylogeny
ENSORLP00000034904	macro-synteny
ENSGACP00000020327	phylogeny
ENSGACP00000020327	macro-synteny
ENSGALP00010004070	phylogeny
ENSGALP00010004070	macro-synteny
ENSMGAP00000009864	phylogeny
ENSMGAP00000009864	macro-synteny
ENSTGUP00000001624	phylogeny
ENSTGUP00000001624	macro-synteny
ENSMGAP00000020733	phylogeny
ENSMGAP00000020733	macro-synteny
ENSACAP00000018954	phylogeny
ENSACAP00000018954	macro-synteny
ENSCAFP00845027071	phylogeny
ENSCAFP00845027071	macro-synteny
ENSP00000405514	phylogeny
ENSP00000405514	macro-synteny
ENSMUSP00000134943	phylogeny
ENSMUSP00000134943	macro-synteny
ENSLOCP00000013389	phylogeny
ENSLOCP00000013389	macro-synteny
ENSORLP00000030048	phylogeny
ENSORLP00000030048	macro-synteny
ENSGACP00000008823	phylogeny
ENSGACP00000008823	macro-synteny
ENSDARP00000123328	phylogeny
ENSDARP00000123328	macro-synteny
ENSCMIP00000025481	phylogeny
ENSCMIP00000025481	macro-synteny
ENSGALP00010038068	phylogeny
ENSGALP00010038068	macro-synteny
ENSMGAP00000029140	phylogeny
ENSMGAP00000029140	macro-synteny
ENSACAP00000021766	phylogeny
ENSACAP00000021766	macro-synteny
ENSCAFP00845017174	phylogeny
ENSCAFP00845017174	macro-synteny
ENSP00000478767	phylogeny
ENSP00000478767	macro-synteny
ENSMUSP00000041732	phylogeny
ENSMUSP00000041732	macro-synteny
ENSMODP00000032817	phylogeny
ENSMODP00000032817	macro-synteny
ENSORLP00000020862	phylogeny
ENSORLP00000020862	macro-synteny
ENSGACP00000007732	phylogeny
ENSGACP00000007732	macro-synteny
ENSTNIP00000017021	phylogeny
ENSTNIP00000017021	macro-synteny
ENSDARP00000129867	phylogeny
ENSDARP00000129867	macro-synteny
ENSDARP00000157399	phylogeny
ENSDARP00000157399	macro-synteny
ENSDARP00000132675	phylogeny
ENSDARP00000132675	macro-synteny
ENSORLP00000014050	phylogeny
ENSORLP00000014050	macro-synteny
ENSGACP00000004387	phylogeny
ENSGACP00000004387	macro-synteny
ENSTNIP00000017461	phylogeny
ENSTNIP00000017461	macro-synteny
ENSLOCP00000016048	phylogeny
ENSLOCP00000016048	macro-synteny
ENSCMIP00000021942	phylogeny
ENSCMIP00000021942	macro-synteny
ENSGALP00010037883	phylogeny
ENSGALP00010037883	macro-synteny
ENSMGAP00000004909	phylogeny
ENSMGAP00000004909	macro-synteny
ENSTGUP00000000711	phylogeny
ENSTGUP00000000711	macro-synteny
ENSCAFP00845018976	phylogeny
ENSCAFP00845018976	macro-synteny
ENSP00000326604	phylogeny
ENSP00000326604	macro-synteny
ENSMUSP00000058405	phylogeny
ENSMUSP00000058405	macro-synteny
ENSMODP00000006255	phylogeny
ENSMODP00000006255	macro-synteny
ENSACAP00000010956	phylogeny
ENSACAP00000010956	macro-synteny
ENSORLP00000013202	phylogeny
ENSORLP00000013202	macro-synteny
ENSGACP00000005135	phylogeny
ENSGACP00000005135	macro-synteny
ENSTNIP00000015755	phylogeny
ENSTNIP00000015755	macro-synteny
ENSDARP00000137295	phylogeny
ENSDARP00000137295	macro-synteny
ENSLOCP00000015352	phylogeny
ENSLOCP00000015352	macro-synteny
ENSCMIP00000021494	phylogeny
ENSCMIP00000021494	macro-synteny
ENSGALP00010037015	phylogeny
ENSGALP00010037015	macro-synteny
ENSMGAP00000008240	phylogeny
ENSMGAP00000008240	macro-synteny
ENSTGUP00000017394	phylogeny
ENSTGUP00000017394	macro-synteny
ENSCAFP00845029598	phylogeny
ENSCAFP00845029598	macro-synteny
ENSP00000267102	phylogeny
ENSP00000267102	macro-synteny
ENSMUSP00000023736	phylogeny
ENSMUSP00000023736	macro-synteny
ENSMODP00000059733	phylogeny
ENSMODP00000059733	macro-synteny
ENSORLP00000031255	phylogeny
ENSORLP00000031255	macro-synteny
ENSTNIP00000002318	phylogeny
ENSTNIP00000002318	macro-synteny
ENSGACP00000011988	phylogeny
ENSGACP00000011988	macro-synteny
ENSDARP00000019361	phylogeny
ENSDARP00000019361	macro-synteny
ENSLOCP00000009361	phylogeny
ENSLOCP00000009361	macro-synteny
ENSACAP00000015364	phylogeny
ENSACAP00000015364	macro-synteny
ENSCMIP00000005458	phylogeny
ENSCMIP00000005458	macro-synteny
ENSGALP00010026279	phylogeny
ENSGALP00010026279	macro-synteny
ENSMGAP00000004506	phylogeny
ENSMGAP00000004506	macro-synteny
ENSTGUP00000036532	phylogeny
ENSTGUP00000036532	macro-synteny
ENSACAP00000013804	phylogeny
ENSACAP00000013804	macro-synteny
ENSCAFP00845017720	phylogeny
ENSCAFP00845017720	macro-synteny
ENSCAFP00845032768	phylogeny
ENSCAFP00845032768	macro-synteny
ENSP00000362268	phylogeny
ENSP00000362268	macro-synteny
ENSMUSP00000026599	phylogeny
ENSMUSP00000026599	macro-synteny
ENSMODP00000044304	phylogeny
ENSMODP00000044304	macro-synteny
ENSORLP00000010564	phylogeny
ENSORLP00000010564	macro-synteny
ENSGACP00000024508	phylogeny
ENSGACP00000024508	macro-synteny
ENSTNIP00000018854	phylogeny
ENSTNIP00000018854	macro-synteny
ENSDARP00000057540	phylogeny
ENSDARP00000057540	macro-synteny
ENSDARP00000151450	phylogeny
ENSDARP00000151450	macro-synteny
ENSLOCP00000018341	phylogeny
ENSLOCP00000018341	macro-synteny
ENSCMIP00000011632	phylogeny
ENSCMIP00000011632	macro-synteny
ENSGALP00010004376	phylogeny
ENSGALP00010004376	macro-synteny
ENSMGAP00000015521	phylogeny
ENSMGAP00000015521	macro-synteny
ENSTGUP00000007500	phylogeny
ENSTGUP00000007500	macro-synteny
ENSCAFP00845004154	phylogeny
ENSCAFP00845004154	macro-synteny
ENSCAFP00845028271	phylogeny
ENSCAFP00845028271	macro-synteny
ENSCAFP00845024723	phylogeny
ENSCAFP00845024723	macro-synteny
ENSCAFP00845042259	phylogeny
ENSCAFP00845042259	macro-synteny
ENSCAFP00845036379	phylogeny
ENSCAFP00845036379	macro-synteny
ENSCAFP00845013572	phylogeny
ENSCAFP00845013572	macro-synteny
ENSCAFP00845007022	phylogeny
ENSCAFP00845007022	macro-synteny
ENSCAFP00845019505	phylogeny
ENSCAFP00845019505	macro-synteny
ENSP00000368528	phylogeny
ENSP00000368528	macro-synteny
ENSMUSP00000109530	phylogeny
ENSMUSP00000109530	macro-synteny
ENSMODP00000039105	phylogeny
ENSMODP00000039105	macro-synteny
ENSORLP00000003091	phylogeny
ENSORLP00000003091	macro-synteny
ENSGACP00000023352	phylogeny
ENSGACP00000023352	macro-synteny
ENSDARP00000141485	phylogeny
ENSDARP00000141485	macro-synteny
ENSDARP00000039266	phylogeny
ENSDARP00000039266	macro-synteny
ENSDARP00000141022	phylogeny
ENSDARP00000141022	macro-synteny
ENSORLP00000003353	phylogeny
ENSORLP00000003353	macro-synteny
ENSTNIP00000007211	phylogeny
ENSTNIP00000007211	macro-synteny
ENSGACP00000016827	phylogeny
ENSGACP00000016827	macro-synteny
ENSLOCP00000004038	phylogeny
ENSLOCP00000004038	macro-synteny
ENSCMIP00000030371	phylogeny
ENSCMIP00000030371	macro-synteny
ENSGALP00010033476	phylogeny
ENSGALP00010033476	macro-synteny
ENSMGAP00000011721	phylogeny
ENSMGAP00000011721	macro-synteny
ENSTGUP00000011379	phylogeny
ENSTGUP00000011379	macro-synteny
ENSCMIP00000044762	phylogeny
ENSCMIP00000044762	macro-synteny
ENSACAP00000009931	phylogeny
ENSACAP00000009931	macro-synteny
ENSCAFP00845043374	phylogeny
ENSCAFP00845043374	macro-synteny
ENSMUSP00000066860	phylogeny
ENSMUSP00000066860	macro-synteny
ENSP00000358211	phylogeny
ENSP00000358211	macro-synteny
ENSMODP00000011868	phylogeny
ENSMODP00000011868	macro-synteny
ENSORLP00000001447	phylogeny
ENSORLP00000001447	macro-synteny
ENSTNIP00000001271	phylogeny
ENSTNIP00000001271	macro-synteny
ENSGACP00000019311	phylogeny
ENSGACP00000019311	macro-synteny
ENSDARP00000106960	phylogeny
ENSDARP00000106960	macro-synteny
ENSTNIP00000022947	phylogeny
ENSTNIP00000022947	macro-synteny
ENSLOCP00000011714	phylogeny
ENSLOCP00000011714	macro-synteny
ENSCMIP00000037854	phylogeny
ENSCMIP00000037854	macro-synteny
ENSCAFP00845020077	phylogeny
ENSCAFP00845020077	macro-synteny
ENSP00000254963	phylogeny
ENSP00000254963	macro-synteny
ENSMUSP00000096950	phylogeny
ENSMUSP00000096950	macro-synteny
ENSMODP00000014310	phylogeny
ENSMODP00000014310	macro-synteny
ENSACAP00000031464	phylogeny
ENSACAP00000031464	macro-synteny
ENSTGUP00000034409	phylogeny
ENSTGUP00000034409	macro-synteny
ENSORLP00000027584	phylogeny
ENSORLP00000027584	macro-synteny
ENSTNIP00000003746	phylogeny
ENSTNIP00000003746	macro-synteny
ENSGACP00000026246	phylogeny
ENSGACP00000026246	macro-synteny
ENSTNIP00000006698	phylogeny
ENSTNIP00000006698	macro-synteny
ENSDARP00000081527	phylogeny
ENSDARP00000081527	macro-synteny
ENSLOCP00000001510	phylogeny
ENSLOCP00000001510	macro-synteny
ENSCMIP00000031999	phylogeny
ENSCMIP00000031999	macro-synteny
ENSGALP00010005532	phylogeny
ENSGALP00010005532	macro-synteny
ENSMGAP00000014577	phylogeny
ENSMGAP00000014577	macro-synteny
ENSTGUP00000031166	phylogeny
ENSTGUP00000031166	macro-synteny
ENSMODP00000023058	phylogeny
ENSMODP00000023058	macro-synteny
ENSCAFP00845010790	phylogeny
ENSCAFP00845010790	macro-synteny
ENSCAFP00845011283	phylogeny
ENSCAFP00845011283	macro-synteny
ENSP00000402527	phylogeny
ENSP00000402527	macro-synteny
ENSMGAP00000029410	phylogeny
ENSMGAP00000029410	macro-synteny
ENSMUSP00000126777	phylogeny
ENSMUSP00000126777	macro-synteny
ENSACAP00000032082	phylogeny
ENSACAP00000032082	macro-synteny
ENSORLP00000021651	phylogeny
ENSORLP00000021651	macro-synteny
ENSTNIP00000013621	phylogeny
ENSTNIP00000013621	macro-synteny
ENSDARP00000128862	phylogeny
ENSDARP00000128862	macro-synteny
ENSGACP00000015555	phylogeny
ENSGACP00000015555	macro-synteny
ENSDARP00000135570	phylogeny
ENSDARP00000135570	macro-synteny
ENSLOCP00000020899	phylogeny
ENSLOCP00000020899	macro-synteny
ENSGACP00000015563	phylogeny
ENSGACP00000015563	macro-synteny
ENSCMIP00000007921	phylogeny
ENSCMIP00000007921	macro-synteny
ENSCMIP00000047803	phylogeny
ENSCMIP00000047803	macro-synteny
ENSORLP00000034683	phylogeny
ENSORLP00000034683	macro-synteny
ENSTNIP00000018054	phylogeny
ENSTNIP00000018054	macro-synteny
ENSGACP00000003618	phylogeny
ENSGACP00000003618	macro-synteny
ENSDARP00000083972	phylogeny
ENSDARP00000083972	macro-synteny
ENSORLP00000043761	phylogeny
ENSORLP00000043761	macro-synteny
ENSGACP00000020341	phylogeny
ENSGACP00000020341	macro-synteny
ENSDARP00000081302	phylogeny
ENSDARP00000081302	macro-synteny
ENSLOCP00000011612	phylogeny
ENSLOCP00000011612	macro-synteny
ENSCAFP00845028473	phylogeny
ENSCAFP00845028473	macro-synteny
ENSP00000377655	phylogeny
ENSP00000377655	macro-synteny
ENSMUSP00000086779	phylogeny
ENSMUSP00000086779	macro-synteny
ENSMODP00000002395	phylogeny
ENSMODP00000002395	macro-synteny
ENSGALP00010008393	phylogeny
ENSGALP00010008393	macro-synteny
ENSMGAP00000027825	phylogeny
ENSMGAP00000027825	macro-synteny
ENSTGUP00000029178	phylogeny
ENSTGUP00000029178	macro-synteny
ENSACAP00000035183	phylogeny
ENSACAP00000035183	macro-synteny
ENSGALP00010032432	phylogeny
ENSGALP00010032432	macro-synteny
ENSTGUP00000038568	phylogeny
ENSTGUP00000038568	macro-synteny
ENSACAP00000008363	phylogeny
ENSACAP00000008363	macro-synteny
ENSCAFP00845033783	phylogeny
ENSCAFP00845033783	macro-synteny
ENSP00000217381	phylogeny
ENSP00000217381	macro-synteny
ENSMUSP00000028991	phylogeny
ENSMUSP00000028991	macro-synteny
ENSMODP00000003704	phylogeny
ENSMODP00000003704	macro-synteny
ENSORLP00000007508	phylogeny
ENSORLP00000007508	macro-synteny
ENSTNIP00000009832	phylogeny
ENSTNIP00000009832	macro-synteny
ENSGACP00000008047	phylogeny
ENSGACP00000008047	macro-synteny
ENSDARP00000134763	phylogeny
ENSDARP00000134763	macro-synteny
ENSLOCP00000000876	phylogeny
ENSLOCP00000000876	macro-synteny
ENSCMIP00000009832	phylogeny
ENSCMIP00000009832	macro-synteny
ENSGALP00010013079	phylogeny
ENSGALP00010013079	macro-synteny
ENSMGAP00000023802	phylogeny
ENSMGAP00000023802	macro-synteny
ENSTGUP00000012772	phylogeny
ENSTGUP00000012772	macro-synteny
ENSACAP00000009106	phylogeny
ENSACAP00000009106	macro-synteny
ENSCAFP00845011570	phylogeny
ENSCAFP00845011570	macro-synteny
ENSP00000431124	phylogeny
ENSP00000431124	macro-synteny
ENSMUSP00000041294	phylogeny
ENSMUSP00000041294	macro-synteny
ENSMODP00000002775	phylogeny
ENSMODP00000002775	macro-synteny
ENSLOCP00000011255	phylogeny
ENSLOCP00000011255	macro-synteny
ENSDARP00000105583	phylogeny
ENSDARP00000105583	macro-synteny
ENSORLP00000041120	phylogeny
ENSORLP00000041120	macro-synteny
ENSGACP00000009197	phylogeny
ENSGACP00000009197	macro-synteny
ENSTNIP00000012507	phylogeny
ENSTNIP00000012507	macro-synteny
ENSCMIP00000023741	phylogeny
ENSCMIP00000023741	macro-synteny
ENSGALP00010011064	phylogeny
ENSGALP00010011064	macro-synteny
ENSMGAP00000008157	phylogeny
ENSMGAP00000008157	macro-synteny
ENSTGUP00000014837	phylogeny
ENSTGUP00000014837	macro-synteny
ENSCAFP00845013567	phylogeny
ENSCAFP00845013567	macro-synteny
ENSMUSP00000037324	phylogeny
ENSMUSP00000037324	macro-synteny
ENSP00000461734	phylogeny
ENSP00000461734	macro-synteny
ENSP00000338191	phylogeny
ENSP00000338191	macro-synteny
ENSMODP00000003835	phylogeny
ENSMODP00000003835	macro-synteny
ENSACAP00000036769	phylogeny
ENSACAP00000036769	macro-synteny
ENSORLP00000042474	phylogeny
ENSORLP00000042474	macro-synteny
ENSGACP00000002773	phylogeny
ENSGACP00000002773	macro-synteny
ENSTNIP00000011695	phylogeny
ENSTNIP00000011695	macro-synteny
ENSDARP00000067932	phylogeny
ENSDARP00000067932	macro-synteny
ENSLOCP00000003376	phylogeny
ENSLOCP00000003376	macro-synteny
ENSCMIP00000001457	phylogeny
ENSCMIP00000001457	macro-synteny
ENSGALP00010003080	phylogeny
ENSGALP00010003080	macro-synteny
ENSMGAP00000016201	phylogeny
ENSMGAP00000016201	macro-synteny
ENSTGUP00000013455	phylogeny
ENSTGUP00000013455	macro-synteny
ENSACAP00000011065	phylogeny
ENSACAP00000011065	macro-synteny
ENSCAFP00845014511	phylogeny
ENSCAFP00845014511	macro-synteny
ENSMUSP00000146093	phylogeny
ENSMUSP00000146093	macro-synteny
ENSMODP00000032694	phylogeny
ENSMODP00000032694	macro-synteny
ENSORLP00000018004	phylogeny
ENSORLP00000018004	macro-synteny
ENSGACP00000008482	phylogeny
ENSGACP00000008482	macro-synteny
ENSTNIP00000008475	phylogeny
ENSTNIP00000008475	macro-synteny
ENSDARP00000109090	phylogeny
ENSDARP00000109090	macro-synteny
ENSLOCP00000001158	phylogeny
ENSLOCP00000001158	macro-synteny
ENSCMIP00000012612	phylogeny
ENSCMIP00000012612	macro-synteny
ENSORLP00000011929	phylogeny
ENSORLP00000011929	macro-synteny
ENSTNIP00000003023	phylogeny
ENSTNIP00000003023	macro-synteny
ENSGACP00000024728	phylogeny
ENSGACP00000024728	macro-synteny
ENSDARP00000143153	phylogeny
ENSDARP00000143153	macro-synteny
ENSLOCP00000017749	phylogeny
ENSLOCP00000017749	macro-synteny
ENSCMIP00000039705	phylogeny
ENSCMIP00000039705	macro-synteny
ENSCAFP00845029212	phylogeny
ENSCAFP00845029212	macro-synteny
ENSP00000218006	phylogeny
ENSP00000218006	macro-synteny
ENSMUSP00000044521	phylogeny
ENSMUSP00000044521	macro-synteny
ENSACAP00000005469	phylogeny
ENSACAP00000005469	macro-synteny
ENSTGUP00000015875	phylogeny
ENSTGUP00000015875	macro-synteny
ENSCAFP00845037528	phylogeny
ENSCAFP00845037528	macro-synteny
ENSP00000254854	phylogeny
ENSP00000254854	macro-synteny
ENSMUSP00000021259	phylogeny
ENSMUSP00000021259	macro-synteny
ENSMODP00000009459	phylogeny
ENSMODP00000009459	macro-synteny
ENSORLP00000009861	phylogeny
ENSORLP00000009861	macro-synteny
ENSTNIP00000014720	phylogeny
ENSTNIP00000014720	macro-synteny
ENSGACP00000026963	phylogeny
ENSGACP00000026963	macro-synteny
ENSDARP00000113061	phylogeny
ENSDARP00000113061	macro-synteny
ENSDARP00000156313	phylogeny
ENSDARP00000156313	macro-synteny
ENSORLP00000022542	phylogeny
ENSORLP00000022542	macro-synteny
ENSGACP00000001536	phylogeny
ENSGACP00000001536	macro-synteny
ENSTNIP00000005426	phylogeny
ENSTNIP00000005426	macro-synteny
ENSLOCP00000016668	phylogeny
ENSLOCP00000016668	macro-synteny
ENSGALP00010017710	phylogeny
ENSGALP00010017710	macro-synteny
ENSMGAP00000016657	phylogeny
ENSMGAP00000016657	macro-synteny
ENSTGUP00000036712	phylogeny
ENSTGUP00000036712	macro-synteny
ENSACAP00000019903	phylogeny
ENSACAP00000019903	macro-synteny
ENSCAFP00845023803	phylogeny
ENSCAFP00845023803	macro-synteny
ENSP00000331305	phylogeny
ENSP00000331305	macro-synteny
ENSMUSP00000061390	phylogeny
ENSMUSP00000061390	macro-synteny
ENSMODP00000020662	phylogeny
ENSMODP00000020662	macro-synteny
ENSORLP00000017749	phylogeny
ENSORLP00000017749	macro-synteny
ENSTNIP00000004502	phylogeny
ENSTNIP00000004502	macro-synteny
ENSGACP00000010104	phylogeny
ENSGACP00000010104	macro-synteny
ENSLOCP00000014258	phylogeny
ENSLOCP00000014258	macro-synteny
ENSCMIP00000010417	phylogeny
ENSCMIP00000010417	macro-synteny
ENSGALP00010043447	phylogeny
ENSGALP00010043447	macro-synteny
ENSMGAP00000008868	phylogeny
ENSMGAP00000008868	macro-synteny
ENSTGUP00000027400	phylogeny
ENSTGUP00000027400	macro-synteny
ENSCAFP00845020909	phylogeny
ENSCAFP00845020909	macro-synteny
ENSMUSP00000036039	phylogeny
ENSMUSP00000036039	macro-synteny
ENSP00000427695	phylogeny
ENSP00000427695	macro-synteny
ENSCMIP00000039063	phylogeny
